level,province_nesdc_en,type,sector,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Provincial,LOP BURI,Current Market Prices,Other service activities,154.696465,183.700746,178.922725,178.815946,173.652171,200.359486,220.330814,235.141682,272.988621,305.318591,335.275816,357.642185,451.419555,504.980345,528.05403,461.659771,464.906006,513.305671,528.868764,534.535795,581.77798,594.567486,630.313516,592.175828,669.075373,610.875285
Provincial,LOP BURI,Current Market Prices,Gross provincial product (GPP),31670.73332,37846.85892,37509.20217,36383.28861,34062.19292,36479.18234,40437.25133,46761.24429,49131.40019,50635.91448,56285.2874,56341.41842,56403.95002,61255.01065,66042.92489,67687.66325,74190.8794,90356.37231,94798.326,97248.57479,96518.96376,100740.7555,110341.1816,111034.4569,111356.8655,106171.0002
Provincial,LOP BURI,Current Market Prices,GPP Per capita (Baht),42592.536,50643.659,49943.407,48207.329,44913.88,47871.434,52910.182,61030.759,63989.59,65838.869,73094.025,73109.129,73165.713,79468.55,85731.583,87969.691,96181.537,116848.95,122290.439,125141.807,123898.723,129322.27,141749.095,142834.391,143462.661,137004.385
Provincial,LOP BURI,Current Market Prices,"Population (1,000 persons)",743.574713,747.316829,751.034098,754.725251,758.388993,762.024,764.262183,766.191423,767.803015,769.088461,770.03951,770.648192,770.906855,770.8082,770.345327,769.443,771.363,773.275,775.19,777.107,779.015,778.99,778.426,777.365,776.208,774.946
Provincial,LOP BURI,Chain Volume Measures,Agriculture,5439.810187,5838.76412,5527.145491,5382.869353,5365.607636,6382.807475,6544.959855,6495.349803,7136.349828,6849.902499,6800.087258,6919.165726,7157.841772,7956.762977,8170.611068,7409.822372,7645.634877,7665.010246,7959.146706,8216.277274,7497.028419,8010.43126,8816.256633,10197.44029,9782.549752,8212.922231
Provincial,LOP BURI,Chain Volume Measures,Agriculture,5439.810187,5838.76412,5527.145491,5382.869353,5365.607636,6382.807475,6544.959855,6495.349803,7136.349828,6849.902499,6800.087258,6919.165726,7157.841772,7956.762977,8170.611068,7409.822372,7645.634877,7665.010246,7959.146706,8216.277274,7497.028419,8010.43126,8816.256633,10197.44029,9782.549752,8212.922231
Provincial,LOP BURI,Chain Volume Measures,"Agriculture, forestry and fishing",5439.810187,5838.76412,5527.145491,5382.869353,5365.607636,6382.807475,6544.959855,6495.349803,7136.349828,6849.902499,6800.087258,6919.165726,7157.841772,7956.762977,8170.611068,7409.822372,7645.634877,7665.010246,7959.146706,8216.277274,7497.028419,8010.43126,8816.256633,10197.44029,9782.549752,8212.922231
Provincial,LOP BURI,Chain Volume Measures,Non-Agriculture,30052.79261,35916.70154,34464.48145,31208.547,29641.84252,31234.51568,34607.98306,40265.89449,41246.03522,40185.09493,42618.43823,40557.79525,38361.49163,37655.90793,40775.2194,41124.04848,43451.1623,53521.15597,52839.16244,52510.83515,51799.49262,52689.36164,55944.30636,54548.2423,55054.98375,53162.40899
Provincial,LOP BURI,Chain Volume Measures,Industrial,7945.531206,8409.45483,8642.448359,6948.143742,6092.090092,6489.112753,9487.182482,13558.26688,15310.49987,14901.59284,15304.01983,15036.00868,12589.74605,13087.37823,14689.08246,14811.55524,17201.09104,21751.37556,21050.88065,22367.02433,22725.56157,22986.72566,24959.87135,22305.90271,21949.27989,20500.46708
Provincial,LOP BURI,Chain Volume Measures,Mining and quarrying,10.635312,22.064237,27.750447,22.554483,38.256017,18.478992,25.899726,31.694595,55.701259,85.092346,104.744825,128.639805,184.358105,197.823908,279.988138,281.27624,219.87169,214.349714,195.50468,227.247493,399.444236,569.583581,689.776225,462.807172,507.538133,532.41719
Provincial,LOP BURI,Chain Volume Measures,Manufacturing,7239.187878,7585.400709,7688.977654,5874.495878,4995.570243,5231.631378,8155.127068,12221.18002,13908.04763,13371.2169,13856.16884,13515.04197,10982.637,11363.0739,12736.87862,12655.84132,14992.62847,19144.78404,18591.46657,19778.66145,19951.05158,20010.73713,21690.21166,19095.26479,18505.28635,17149.69265
Provincial,LOP BURI,Chain Volume Measures,"Electricity, gas, steam and air conditioning supply",588.612366,694.986135,801.468852,907.79232,898.146337,1029.728407,1092.479628,1129.34747,1175.670943,1239.250608,1128.497308,1222.999648,1264.288749,1368.368893,1525.421971,1764.210229,1830.50541,2129.073135,1994.456182,2087.917873,2140.680162,2220.65575,2315.82899,2715.53685,2950.016501,2823.200684
Provincial,LOP BURI,Chain Volume Measures,"Water supply; sewerage, waste management and remediation activities",182.704679,173.183939,180.522157,157.14511,144.621317,183.044284,197.62194,176.044785,171.080069,206.217303,223.751845,176.243519,182.308901,190.378955,185.082564,191.553065,165.822563,197.819972,183.760937,178.845448,186.810903,174.807171,207.334484,245.047213,307.21147,316.713885
Provincial,LOP BURI,Chain Volume Measures,Services,21889.91933,27454.03583,25746.15142,24203.02369,23522.05477,24717.69035,25068.25067,26707.62761,25935.53547,25283.94975,27328.53295,25521.83058,25798.40382,24572.43985,26076.76327,26303.05273,26163.59351,31634.75545,31640.87657,29919.25135,28811.1225,29442.41737,30678.87237,32071.17758,32954.84458,32518.25926
Provincial,LOP BURI,Chain Volume Measures,Construction,4101.887954,8890.070599,6146.229797,3307.317728,2394.115813,1751.09721,2235.049567,2224.446077,1967.521154,1812.17694,1954.993207,1752.23686,1388.562326,1196.013095,1813.867185,1807.406749,1724.656798,2251.467669,1613.685746,1436.796592,1519.627579,1548.763997,1437.311574,1791.932812,1939.172057,2158.153246
Provincial,LOP BURI,Chain Volume Measures,Wholesale and retail trade and repair of motor vehicles and motorcycle,4255.196081,4348.811432,4881.770132,4918.154699,4724.363988,5774.430211,5338.996737,5545.60784,5404.466131,5360.957621,5372.058819,5154.530133,5230.001142,4497.792135,4660.109081,4224.23096,4309.154402,4814.702217,4801.195001,4896.588884,5250.408923,5521.625637,6065.026551,6360.379247,6528.411386,6229.938676
Provincial,LOP BURI,Chain Volume Measures,Transportation and storage,1195.677002,1287.957899,1304.384555,1229.885403,1179.223877,1127.893009,1106.782788,1423.831269,1347.22059,1202.267661,1401.321622,1355.176076,1389.329488,1519.695508,1431.147498,1438.495735,1376.287379,1481.427166,1483.338475,1508.681219,1431.974402,1454.80165,1669.397227,1778.790027,1937.697926,1735.902748
Provincial,LOP BURI,Chain Volume Measures,Accommodation and food service activities,202.825068,167.725135,155.490686,544.947229,583.118321,597.026522,593.609441,242.565997,246.871977,199.156597,219.486356,201.723178,199.751963,214.269606,241.046745,273.545012,313.159448,342.990311,346.876633,345.484467,362.844353,362.671726,375.988196,404.885746,434.869125,362.717726
Provincial,LOP BURI,Chain Volume Measures,Information and communication,184.894892,211.354142,220.537595,216.418397,227.795953,303.482832,394.715544,382.511893,468.870218,523.541943,531.667586,545.206835,520.421862,547.98249,581.28943,685.2011,751.275115,753.9145,729.829107,628.660334,646.56344,659.253291,794.941555,874.409683,978.31944,1021.684415
Provincial,LOP BURI,Chain Volume Measures,Financial and insurance activities,2028.976779,2014.26118,1778.095709,1619.341781,1221.529155,1198.117848,1241.065046,1293.409537,1362.8983,1354.945552,1500.488853,1595.605324,1688.302278,1645.30487,1798.957085,1846.419822,1928.075573,2223.417427,2397.087484,2598.408903,2771.856894,3057.678025,3140.791888,3214.732503,3243.33416,3724.562104
Provincial,LOP BURI,Chain Volume Measures,Real estate activities,1198.136574,1360.718551,1548.697362,1822.702576,2199.888748,2253.775611,2197.954989,2435.280447,2591.13562,2717.835371,2857.915917,3173.70996,3250.228249,3154.10773,3384.325433,3073.268717,3041.614844,3108.891269,3314.24471,2846.220726,3111.400192,3095.877739,3619.470609,4030.326018,3977.452451,4050.257279
Provincial,LOP BURI,Chain Volume Measures,"Professional, scientific and technical activities",7.685092,33.716391,34.628,17.106043,19.977935,23.069704,18.804796,16.311499,19.837385,20.886527,18.47334,21.998729,18.272525,21.33769,24.343916,25.813321,29.146835,40.922715,42.787621,54.446125,54.966324,51.167177,44.972313,62.308812,57.514771,57.316295
Provincial,LOP BURI,Chain Volume Measures,Administrative and support service activities,152.390012,163.249923,146.423996,156.331106,195.763135,156.62854,312.763989,212.074552,211.175587,173.226962,153.636981,271.721737,182.464709,172.348352,105.223134,163.888787,117.956141,168.886592,164.494216,204.228544,184.294658,227.936797,228.64919,283.887659,288.837784,282.802936
Provincial,LOP BURI,Chain Volume Measures,Public administration and defence; compulsory social security,5750.950186,5979.695644,6401.124771,6954.862019,7310.819355,8005.311215,8039.772675,9349.359855,8609.685905,8030.666492,9063.093395,7337.529635,7656.104584,7229.586227,7447.551219,8194.362283,8156.495413,11774.04313,12084.83072,10615.81498,8950.540098,8946.569986,8943.473291,9193.548659,9376.310881,8968.632418
Provincial,LOP BURI,Chain Volume Measures,Education,1803.179268,1883.286988,1982.110524,2238.889867,2331.798054,2359.380693,2340.557565,2282.781128,2404.383075,2499.252491,2863.235299,2791.702252,2911.994363,2905.406553,2964.058962,2999.216508,2836.743601,2724.80679,2739.089375,2699.215763,2591.81801,2493.652761,2462.193206,2335.002189,2354.074163,2327.46271
Provincial,LOP BURI,Chain Volume Measures,Human health and social work activities,834.588862,927.125378,924.597636,961.867874,906.002311,912.998635,982.005578,1014.102584,946.694972,971.725306,896.212439,976.508959,975.180282,1062.863486,1196.728789,1121.186604,1167.206265,1259.824508,1294.079676,1359.316713,1375.598566,1416.951499,1463.177621,1556.777424,1602.47027,1610.512114
Provincial,LOP BURI,Chain Volume Measures,"Arts, entertainment and recreation",33.305485,50.872114,47.287372,43.975957,48.656279,49.635852,50.018575,50.203249,86.098792,133.402318,144.016176,134.397778,76.612054,67.711737,63.96798,83.294064,95.873193,111.788172,111.372449,108.888081,114.057824,154.74372,184.319383,210.072914,250.799651,222.375403
Provincial,LOP BURI,Chain Volume Measures,Other service activities,202.524563,225.704695,206.954018,194.827907,188.675357,209.229084,223.804864,235.141681,268.675655,295.17944,319.414826,326.860112,402.305401,432.271951,458.12129,387.993813,374.035217,398.131029,395.706008,386.652856,418.117515,426.017485,448.939865,416.055795,464.519575,426.89843
Provincial,LOP BURI,Chain Volume Measures,Gross provincial product (CVMs),35432.63425,41611.6791,39840.90606,36513.81033,34976.49561,37648.77868,41194.84937,46761.24429,48382.38509,47038.29344,49424.55013,47495.23263,45507.25969,45640.38148,48883.7353,48323.48883,50838.05885,60408.91839,60200.23932,60247.34754,58637.92417,60131.13509,64214.56823,64514.85211,64526.88237,60897.95543
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Agriculture,3069.375913,3305.254124,4056.302852,4805.244316,4030.499257,3854.387833,4577.242188,4704.14085,4891.994942,5797.486187,5903.044282,6614.980209,7159.106215,11148.85743,10239.43012,9314.392206,10343.99932,15233.59176,15892.45257,12115.78705,10473.20356,8897.529994,9941.925016,11484.19458,11701.58321,10699.1691
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Agriculture,3069.375913,3305.254124,4056.302852,4805.244316,4030.499257,3854.387833,4577.242188,4704.14085,4891.994942,5797.486187,5903.044282,6614.980209,7159.106215,11148.85743,10239.43012,9314.392206,10343.99932,15233.59176,15892.45257,12115.78705,10473.20356,8897.529994,9941.925016,11484.19458,11701.58321,10699.1691
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,"Agriculture, forestry and fishing",3069.375913,3305.254124,4056.302852,4805.244316,4030.499257,3854.387833,4577.242188,4704.14085,4891.994942,5797.486187,5903.044282,6614.980209,7159.106215,11148.85743,10239.43012,9314.392206,10343.99932,15233.59176,15892.45257,12115.78705,10473.20356,8897.529994,9941.925016,11484.19458,11701.58321,10699.1691
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Non-Agriculture,101084.0388,121535.1506,127105.1088,128075.434,136386.6045,159064.4271,161186.3764,173233.3259,196129.184,210508.5013,215485.4157,238952.0542,276362.9618,359950.8641,315599.4185,363594.8292,312935.2399,320971.8059,392230.5143,358993.5887,407866.3211,390006.599,395696.5771,406000.8081,393762.6873,387461.6937
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Industrial,73048.83852,84069.51186,90469.24272,89081.41522,96110.33918,111293.8221,112789.1907,121916.6968,143422.1262,151955.9869,155112.4649,173547.4257,201453.7516,273870.3685,234007.3784,273874.6602,224916.2908,226296.818,295941.7575,262950.43,301908.8651,281959.9713,280793.0573,282635.5025,268695.6171,262834.6508
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Mining and quarrying,471.424917,513.352168,473.530881,394.749969,302.339618,255.469416,270.513694,247.50245,248.113384,537.484885,586.495184,932.71704,1006.047341,1036.516599,978.284563,1039.798153,1221.901733,1208.611589,1186.989199,1334.157844,2066.983333,2251.530435,2159.883307,2463.304537,2595.755071,2976.04823
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Manufacturing,70293.68658,80942.02228,86917.1365,84878.49158,92331.5563,107279.683,108643.5934,117684.5903,138362.3768,146185.2966,149386.0339,167231.8547,194949.8739,267527.9863,227338.463,266437.8493,217933.8813,218585.0071,287458.6654,254114.7653,292507.6378,272199.9825,268727.5469,266216.3916,249912.6551,244473.4584
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,"Electricity, gas, steam and air conditioning supply",2029.567213,2290.410704,2696.823507,3388.464393,2973.581044,3168.601825,3266.188158,3439.525624,3859.994119,4317.417093,4430.052213,5011.501781,5056.492298,4792.031018,5124.957845,5826.256141,5269.365579,5945.47541,6687.72888,6853.983705,6645.40873,6748.240269,9094.505182,12993.32583,15063.21605,14482.70694
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,"Water supply; sewerage, waste management and remediation activities",254.159811,323.726714,381.751829,419.709273,502.862222,590.06785,608.895391,545.078439,951.641881,915.788353,709.883607,371.352175,441.338013,513.83466,565.673006,570.756622,491.142234,557.723829,608.374067,647.523193,688.835243,760.218094,811.121929,962.480587,1123.990874,902.437215
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Services,28035.20032,37465.63873,36635.86609,38994.01883,40276.26529,47770.60501,48397.18574,51316.62907,52707.0578,58552.5144,60372.9508,65404.62848,74909.21025,86080.49556,81592.04011,89720.16907,88018.94908,94674.9879,96288.75678,96043.15866,105957.456,108046.6277,114903.5198,123365.3056,125067.0702,124627.0429
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Construction,1566.307466,5204.769264,1756.144381,1166.38151,1397.120834,1578.560979,1572.31056,1677.612562,1745.397277,2035.818932,2539.161639,2352.002121,3471.363105,2851.262318,2734.370784,3464.259257,3100.061751,5891.309972,3111.814193,2851.058988,3694.265815,4023.875742,4910.211514,5194.77241,5019.157781,6076.638369
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Wholesale and retail trade and repair of motor vehicles and motorcycle,16136.99116,19161.44818,20640.54349,22362.19621,22431.3741,27786.07718,26870.87451,28810.50912,28845.25461,29309.48611,28303.31235,27859.56997,30847.18892,35032.26972,31486.41284,36085.59975,34002.76146,31524.72334,37621.82041,36495.09592,43085.17799,44123.69649,46643.16004,48841.47581,49228.25667,49437.75102
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Transportation and storage,1392.429671,1626.240041,2218.965238,2305.777439,2483.225541,2502.891339,2707.211984,3440.340555,3568.528602,3757.688557,3666.663934,6311.054823,7862.237628,10191.34913,10669.15534,12305.56647,11680.51335,12345.41734,10198.00533,11692.49745,12135.6165,12903.03869,14391.91103,16829.51006,18052.91439,16915.53355
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Accommodation and food service activities,655.459522,819.285735,674.565367,666.415954,685.197519,848.887981,916.632812,899.379058,945.918988,1183.130494,1405.683413,1541.756201,1887.6235,2224.997699,2243.668947,2397.773953,2119.162936,2317.227086,2378.282506,2369.976784,2508.897964,2647.710527,2987.53001,3364.986473,3707.38135,3531.970072
Provincial,PHRA NAKHON SRI AYUTHAYA,Current Market Prices,Information and communication,471.814715,595.094029,575.259859,584.713023,836.476459,828.953296,1047.815799,1120.613855,1452.386855,1642.184963,1568.362829,1466.076564,1746.746254,1875.675253,1703.783929,1718.402511,1473.803235,1346.653033,1284.882563,1359.926687,1475.920842,1441.871737,1571.069088,1748.496426,1865.703885,1699.773112
